Time,Normalized_Intensity,Fitted_Curve,Default_Curve
0,1.0425437075924917,0.2918012736112371,0.2918012736112371
1,1.0128274973998317,0.9653679948280525,0.8267380160533182
2,0.9855876380565598,0.9689170271934525,0.8359825203891939
3,0.993016690604725,0.9704895440575593,0.8400841585573762
4,0.9459660244663465,0.9714270047225458,0.8425306320235408
5,0.9954930414541133,0.972066778990091,0.8442007043627913
6,1.0177801990986084,0.972539049911427,0.8454337399759406
7,1.0276856024961618,0.9729061035563,0.8463921825328312
8,0.9781585855083949,0.9732019798626088,0.8471648360568671
9,1.00044574315289,0.9734470603624457,0.8478048838009815
10,0.9781585855083949,0.9736543923921761,0.8483463768313039
11,1.01530384824922,0.9738327670639559,0.848812261196458
12,1.0252092516467732,0.9739883526923334,0.8492186387156506
13,1.0177801990986084,0.9741256220802977,0.8495771862096827
14,1.007874795701055,0.9742479082185526,0.8498966054845103
15,1.0103511465504433,0.9743577524555986,0.8501835319134436
16,0.9707295329602299,0.9744571309233542,0.8504431253727421
17,0.9756822346590065,0.9745476065282743,0.8506794669474612
18,0.9781585855083949,0.9746304337989227,0.8508958326093724
19,1.0574018126888218,0.9747066329506786,0.8510948865561252
20,1.01530384824922,0.97477704330835,0.8512788206737857
21,0.9905403397553366,0.9748423625584262,0.8514494570119292
22,0.9979693923035016,0.9749031760690579,0.8516083243320995
23,0.9806349363577832,0.9749599791175384,0.8517567161414964
24,0.993016690604725,0.975013193967621,0.8518957352817067
25,0.9880639889059483,0.975063183150026,0.8520263286051234
26,1.0128274973998317,0.9751102599050653,0.8521493142422443
27,0.9905403397553366,0.9751546964772987,0.8522654032608893
28,1.0029220940022783,0.9751967307655796,0.8523752170313996
29,0.9682531821108415,0.9752365717004676,0.8524793012689518
30,0.9558714278638999,0.9752744036271722,0.8525781374792072
31,0.9756822346590065,0.9753103899043153,0.8526721523563346
32,1.0252092516467732,0.9753446758791087,0.8527617255527087
33,1.0128274973998317,0.9753773913627497,0.8528471961435367
34,1.0053984448516666,0.975408652702318,0.852928868037815
35,1.0425437075924917,0.9754385645246695,0.8530070145327435
36,0.9633004804120648,0.9754672212119785,0.8530818821673601
37,0.9434896736169581,0.9754947081564059,0.8531536939993649
38,0.928631568520628,0.9755211028319305,0.8532226524044677
39,0.9954930414541133,0.9755464757140216,0.8532889414783638
40,0.9954930414541133,0.9755708910720393,0.8533527291063248
41,0.993016690604725,0.9755944076546663,0.8534141687534323
42,0.9880639889059483,0.9756170792850295,0.8534734010189489
43,1.0252092516467732,0.9756389553792444,0.8535305549906956
44,0.9707295329602299,0.9756600813997617,0.8535857494291512
45,1.04502005844188,0.975680499252988,0.8536390938060083
46,0.9880639889059483,0.9757002476390985,0.8536906892178673
47,1.0128274973998317,0.9757193623606893,0.8537406291924303
48,0.9484423753157347,0.9757378765958765,0.8537890004018289
49,0.993016690604725,0.9757558211405769,0.8538358832954694
50,0.9682531821108415,0.9757732246240044,0.8538813526629121
51,1.0227329007973849,0.9757901137008073,0.8539254781357448
52,0.9880639889059483,0.9758065132227841,0.8539683246361156
53,0.9781585855083949,0.9758224463926939,0.8540099527784968
54,0.9855876380565598,0.9758379349023258,0.8540504192303363
55,1.0425437075924917,0.9758529990566972,0.8540897770364783
56,0.9608241295626764,0.975867657885999,0.8541280759115762
57,0.9484423753157347,0.9758819292466898,0.8541653625041663
58,1.0252092516467732,0.9758958299129616,0.8542016806355899
59,0.9756822346590065,0.9759093756596423,0.8542370715165477
60,1.04502005844188,0.9759225813374659,0.85427157394372
61,0.9855876380565598,0.9759354609415285,0.8543052244785857
62,0.9756822346590065,0.9759480276736455,0.8543380576103128
63,0.9781585855083949,0.9759602939992437,0.8543701059043727
64,0.9781585855083949,0.9759722716993444,0.8544014001383308
65,0.9979693923035016,0.9759839719181309,0.8544319694261044
66,1.0053984448516666,0.975995405206536,0.8544618413318253
67,0.9434896736169581,0.9760065815622393,0.8544910419743199
68,1.0128274973998317,0.9760175104664153,0.8545195961231083
69,0.993016690604725,0.9760282009175433,0.8545475272867229
70,0.9905403397553366,0.9760386614625501,0.8545748577940624
71,0.9558714278638999,0.9760489002255321,0.8546016088694224
72,1.007874795701055,0.9760589249342753,0.8546278007017734
73,1.0103511465504433,0.9760687429447698,0.8546534525088012
74,0.9781585855083949,0.9760783612638975,0.8546785825961728
75,0.9756822346590065,0.9760877865704488,0.85470320841244
76,1.0301619533455502,0.9760970252346142,0.8547273465999569
77,0.9979693923035016,0.9761060833360783,0.8547510130421492
78,1.0177801990986084,0.9761149666808349,0.8547742229074391
79,1.007874795701055,0.9761236808168264,0.8547969906901027
80,1.0128274973998317,0.9761322310485059,0.8548193302483094
81,1.0128274973998317,0.9761406224504058,0.8548412548395703
82,1.0103511465504433,0.9761488598797948,0.8548627771538024
83,0.9558714278638999,0.9761569479884937,0.854883909344194
84,0.9484423753157347,0.9761648912339139,0.8549046630560442
85,0.9954930414541133,0.9761726938893808,0.85492504945373
86,0.9905403397553366,0.9761803600537943,0.8549450792459448
87,0.9434896736169581,0.9761878936606774,0.8549647627093349
88,1.00044574315289,0.976195298486657,0.8549841097106565
89,0.9459660244663465,0.9762025781594197,0.855003129727559
90,1.0177801990986084,0.9762097361651793,0.8550218318680933
91,0.936060621068793,0.9762167758556923,0.85504022488904
92,0.9583477787132882,0.9762237004548534,0.855058317213137
93,0.9608241295626764,0.976230513064898,0.8550761169452871
94,1.00044574315289,0.9762372166722431,0.8550936318878133
95,0.9880639889059483,0.9762438141529868,0.8551108695548294
96,1.0029220940022783,0.9762503082780946,0.8551278371857856
97,1.00044574315289,0.976256701718288,0.8551445417582423
98,1.0202565499479967,0.9762629970486607,0.8551609899999274
99,0.9979693923035016,0.9762691967530351,0.8551771884001205
100,0.9880639889059483,0.976275303228081,0.85519314322041
101,0.9880639889059483,0.9762813187872075,0.8552088605048624
102,0.9707295329602299,0.9762872456642463,0.8552243460896435
103,0.9410133227675698,0.9762930860169358,0.8552396056121219
104,0.9831112872071717,0.9762988419302223,0.8552546445194926
105,0.9979693923035016,0.9763045154193875,0.8552694680769467
106,1.0128274973998317,0.9763101084330118,0.8552840813754152
107,0.9979693923035016,0.9763156228557873,0.855298489338916
108,0.9707295329602299,0.9763210605111854,0.8553126967315237
109,0.9855876380565598,0.9763264231639904,0.8553267081639885
110,0.936060621068793,0.9763317125227058,0.8553405281000226
111,1.00044574315289,0.9763369302418407,0.8553541608622743
112,1.007874795701055,0.9763420779240848,0.8553676106380093
113,0.9979693923035016,0.9763471571223763,0.8553808814845126
114,1.007874795701055,0.9763521693418701,0.8553939773342317
115,0.9905403397553366,0.9763571160418114,0.8554069019996715
116,1.0177801990986084,0.9763619986373212,0.8554196591780575
117,0.9434896736169581,0.9763668185010965,0.8554322524557791
118,0.9484423753157347,0.9763715769650321,0.8554446853126253
119,1.0053984448516666,0.9763762753217662,0.855456961125824
120,0.9484423753157347,0.9763809148261559,0.8554690831738962
121,0.9608241295626764,0.9763854966966855,0.855481054640335
122,1.00044574315289,0.9763900221168107,0.8554928786171169
123,1.0326383041949385,0.9763944922362423,0.8555045581080574
124,1.0499727601406568,0.9763989081721741,0.855516096032017
125,0.9633004804120648,0.9764032710104554,0.8555274952259648
126,0.9831112872071717,0.9764075818067126,0.8555387584479102
127,1.0053984448516666,0.9764118415874224,0.855549888379705
128,0.9732058838096181,0.9764160513509389,0.8555608876297268
129,1.0128274973998317,0.9764202120684758,0.8555717587354469
130,0.9682531821108415,0.9764243246850485,0.8555825041658888
131,0.9732058838096181,0.9764283901203751,0.855593126323985
132,1.0574018126888218,0.976432409269741,0.8556036275488333
133,1.0425437075924917,0.9764363830048266,0.8556140101178618
134,0.9707295329602299,0.9764403121745021,0.8556242762489024
135,0.9633004804120648,0.9764441976055888,0.855634428102182
136,1.01530384824922,0.97644804010359,0.8556444677822321
137,0.9583477787132882,0.9764518404533931,0.8556543973397206
138,0.9954930414541133,0.976455599419942,0.8556642187732123
139,0.9682531821108415,0.9764593177488853,0.8556739340308583
140,1.0252092516467732,0.9764629961671963,0.8556835450120197
141,0.9311079193700165,0.976466635383771,0.8556930535688266
142,0.9855876380565598,0.9764702360900016,0.8557024615076787
143,0.9558714278638999,0.9764737989603284,0.8557117705906857
144,0.9311079193700165,0.9764773246527703,0.8557209825370546
145,1.00044574315289,0.9764808138094354,0.8557300990244234
146,0.9855876380565598,0.9764842670570125,0.8557391216901437
147,0.9608241295626764,0.9764876850072438,0.8557480521325168
148,1.0351146550443266,0.9764910682573796,0.8557568919119831
149,0.9905403397553366,0.9764944173906176,0.8557656425522672
150,1.0202565499479967,0.9764977329765245,0.8557743055414808
151,0.9781585855083949,0.9765010155714433,0.8557828823331864
152,0.9434896736169581,0.9765042657188852,0.8557913743474219
153,1.007874795701055,0.9765074839499077,0.8557997829716875
154,0.9831112872071717,0.9765106707834791,0.8558081095618983
155,0.9979693923035016,0.9765138267268302,0.8558163554433036
156,0.9707295329602299,0.9765169522757932,0.8558245219113713
157,0.9806349363577832,0.9765200479151288,0.8558326102326442
158,0.9311079193700165,0.9765231141188427,0.8558406216455647
159,0.9954930414541133,0.9765261513504898,0.8558485573612712
160,0.9855876380565598,0.9765291600634687,0.8558564185643671
161,0.9855876380565598,0.9765321407013061,0.8558642064136643
162,1.007874795701055,0.9765350936979319,0.8558719220428996
163,0.9558714278638999,0.9765380194779436,0.8558795665614294
164,0.9434896736169581,0.9765409184568636,0.8558871410548982
165,0.9880639889059483,0.9765437910413867,0.8558946465858874
166,0.9954930414541133,0.9765466376296196,0.8559020841945413
167,0.9459660244663465,0.9765494586113134,0.8559094548991718
168,1.00044574315289,0.9765522543680868,0.8559167596968449
169,0.9484423753157347,0.9765550252736436,0.855923999563947
170,0.9954930414541133,0.9765577716939823,0.855931175456733
171,0.9880639889059483,0.9765604939875991,0.8559382883118569
172,0.9236788668218513,0.9765631925056848,0.8559453390468852
173,1.0029220940022783,0.9765658675923147,0.8559523285607946
174,0.9558714278638999,0.9765685195846329,0.8559592577344528
175,1.0103511465504433,0.9765711488130313,0.8559661274310855
176,0.9905403397553366,0.976573755601322,0.8559729384967273
177,0.936060621068793,0.9765763402669048,0.8559796917606602
178,0.9533950770145114,0.9765789031209298,0.8559863880358374
179,0.9781585855083949,0.9765814444684546,0.855993028119294
180,1.0029220940022783,0.9765839646085971,0.855999612792546
181,0.936060621068793,0.9765864638346825,0.8560061428219765
182,0.9880639889059483,0.9765889424343881,0.8560126189592103
183,1.0053984448516666,0.976591400689881,0.8560190419414775
184,0.9756822346590065,0.9765938388779543,0.8560254124919656
185,0.936060621068793,0.9765962572701566,0.8560317313201621
186,0.9410133227675698,0.9765986561329205,0.8560379991221858
187,0.993016690604725,0.9766010357276849,0.8560442165811097
188,0.9831112872071717,0.976603396311015,0.8560503843672729
189,0.928631568520628,0.9766057381347183,0.8560565031385845
190,0.9979693923035016,0.9766080614459581,0.8560625735408186
191,1.0276856024961618,0.9766103664873621,0.8560685962079
192,0.9979693923035016,0.9766126534971297,0.8560745717621832
193,1.0177801990986084,0.9766149227091345,0.8560805008147213
194,0.9732058838096181,0.9766171743530259,0.8560863839655297
195,0.9558714278638999,0.9766194086543255,0.8560922218038404
196,0.9707295329602299,0.976621625834523,0.8560980149083499
197,1.0177801990986084,0.9766238261111678,0.8561037638474607
198,0.9855876380565598,0.9766260096979589,0.8561094691795147
199,0.9583477787132882,0.9766281768048318,0.856115131453022
200,1.0103511465504433,0.9766303276380441,0.8561207512068815
201,0.9806349363577832,0.9766324624002568,0.8561263289705967
202,0.9831112872071717,0.9766345812906152,0.8561318652644857
203,0.9533950770145114,0.9766366845048271,0.8561373605998841
204,0.9831112872071717,0.9766387722352381,0.8561428154793442
205,0.9979693923035016,0.9766408446709061,0.8561482303968276
206,0.936060621068793,0.9766429019976726,0.8561536058378936
207,0.9855876380565598,0.9766449443982334,0.856158942279881
208,0.9781585855083949,0.9766469720522062,0.8561642401920877
209,0.906344410876133,0.9766489851361972,0.8561695000359427
210,0.9434896736169581,0.9766509838238657,0.8561747222651757
211,0.9979693923035016,0.9766529682859867,0.8561799073259809
212,0.9657768312614532,0.9766549386905128,0.856185055657178
213,1.0053984448516666,0.9766568952026334,0.8561901676903668
214,0.9608241295626764,0.976658837984833,0.8561952438500811
215,0.9682531821108415,0.976660767196948,0.8562002845539349
216,0.9633004804120648,0.9766626829962219,0.8562052902127678
217,1.00044574315289,0.976664585537359,0.8562102612307856
218,0.9806349363577832,0.9766664749725769,0.8562151980056967
219,0.9831112872071717,0.9766683514516578,0.8562201009288467
220,0.9385369719181814,0.9766702151219981,0.856224970385348
221,0.9855876380565598,0.9766720661286578,0.856229806754207
222,0.9633004804120648,0.9766739046144064,0.8562346104084483
223,0.9905403397553366,0.9766757307197711,0.8562393817152353
224,0.9954930414541133,0.9766775445830801,0.856244121035988
225,0.9410133227675698,0.9766793463405078,0.8562488287264983
226,0.9459660244663465,0.9766811361261175,0.8562535051370419
227,1.00044574315289,0.9766829140719028,0.8562581506124877
228,0.9657768312614532,0.976684680307829,0.8562627654924051
229,0.9831112872071717,0.976686434961873,0.8562673501111677
230,0.9855876380565598,0.976688178160062,0.8562719047980558
231,1.0326383041949385,0.9766899100265115,0.8562764298773544
232,0.928631568520628,0.9766916306834628,0.856280925668452
233,0.9781585855083949,0.9766933402513187,0.8562853924859336
234,1.0128274973998317,0.9766950388486795,0.8562898306396741
235,0.9608241295626764,0.9766967265923767,0.8562942404349285
236,0.9806349363577832,0.9766984035975079,0.85629862217242
237,1.00044574315289,0.9767000699774689,0.8563029761484257
238,1.0276856024961618,0.976701725843986,0.8563073026548615
239,1.007874795701055,0.9767033713071478,0.856311601979364
240,0.9335842702194048,0.9767050064754357,0.8563158744053703
241,0.9954930414541133,0.9767066314557541,0.8563201202121975
242,0.9484423753157347,0.9767082463534594,0.8563243396751187
243,0.9187261651230747,0.9767098512723894,0.8563285330654379
244,0.9484423753157347,0.9767114463148905,0.8563327006505635
245,0.9583477787132882,0.9767130315818456,0.8563368426940804
246,0.9608241295626764,0.976714607172701,0.8563409594558189
247,0.9509187261651231,0.9767161731854921,0.8563450511919243
248,0.9633004804120648,0.9767177297168695,0.8563491181549229
249,0.9855876380565598,0.9767192768621241,0.8563531605937882
250,0.9806349363577832,0.9767208147152111,0.8563571787540044
251,0.9831112872071717,0.9767223433687743,0.8563611728776296
252,0.9905403397553366,0.9767238629141696,0.8563651432033563
253,0.9410133227675698,0.9767253734414876,0.8563690899665718
254,0.936060621068793,0.9767268750395767,0.8563730133994167
255,0.9633004804120648,0.9767283677960642,0.8563769137308426
256,0.9385369719181814,0.9767298517973784,0.8563807911866671
257,0.9831112872071717,0.9767313271287693,0.8563846459896303
258,0.9781585855083949,0.9767327938743295,0.8563884783594473
259,1.0425437075924917,0.9767342521170139,0.8563922885128613
260,0.9781585855083949,0.9767357019386597,0.8563960766636951
261,0.9583477787132882,0.9767371434200055,0.8563998430229014
262,0.9905403397553366,0.9767385766407106,0.856403587798612
263,1.007874795701055,0.9767400016793728,0.8564073111961866
264,0.9905403397553366,0.9767414186135471,0.8564110134182594
265,1.0103511465504433,0.9767428275197633,0.8564146946647861
266,0.9732058838096181,0.9767442284735431,0.8564183551330888
267,0.993016690604725,0.9767456215494175,0.8564219950179007
268,0.9633004804120648,0.9767470068209428,0.8564256145114093
269,0.9385369719181814,0.9767483843607181,0.8564292138032994
270,0.9509187261651231,0.9767497542403997,0.8564327930807945
271,0.9509187261651231,0.9767511165307181,0.8564363525286979
272,0.9410133227675698,0.9767524713014928,0.856439892329433
273,0.921202515972463,0.9767538186216472,0.856443412663082
274,1.0029220940022783,0.9767551585592236,0.8564469137074249
275,0.9558714278638999,0.9767564911813973,0.8564503956379769
276,0.9633004804120648,0.9767578165544913,0.8564538586280255
277,0.9583477787132882,0.9767591347439897,0.8564573028486666
278,0.9756822346590065,0.9767604458145511,0.8564607284688404
279,0.9509187261651231,0.9767617498300228,0.8564641356553655
280,0.9657768312614532,0.9767630468534529,0.8564675245729736
281,0.9682531821108415,0.9767643369471037,0.8564708953843428
282,0.9335842702194048,0.9767656201724639,0.8564742482501304
283,0.9608241295626764,0.9767668965902611,0.856477583329005
284,0.9335842702194048,0.9767681662604739,0.8564809007776779
285,0.9088207617255214,0.9767694292423437,0.8564842007509346
286,0.9434896736169581,0.9767706855943861,0.8564874834016641
287,0.9707295329602299,0.9767719353744028,0.85649074888089
288,0.9880639889059483,0.976773178639492,0.8564939973377985
289,0.993016690604725,0.9767744154460601,0.8564972289197678
290,0.9707295329602299,0.9767756458498323,0.8565004437723954
291,1.01530384824922,0.9767768699058625,0.8565036420395268
292,0.9484423753157347,0.9767780876685446,0.8565068238632813
293,1.01530384824922,0.9767792991916219,0.8565099893840793
294,0.9509187261651231,0.9767805045281974,0.8565131387406681
295,0.9385369719181814,0.9767817037307438,0.8565162720701477
296,1.01530384824922,0.9767828968511123,0.8565193895079952
297,0.9954930414541133,0.9767840839405432,0.8565224911880902
298,0.9682531821108415,0.9767852650496738,0.8565255772427383
299,0.9410133227675698,0.9767864402285485,0.8565286478026953
300,0.9781585855083949,0.9767876095266277,0.8565317029971902
301,0.906344410876133,0.9767887729927954,0.856534742953948
302,0.993016690604725,0.9767899306753693,0.8565377677992125
303,0.936060621068793,0.9767910826221083,0.8565407776577677
304,0.9558714278638999,0.9767922288802208,0.8565437726529599
305,0.9707295329602299,0.9767933694963732,0.8565467529067189
306,0.9410133227675698,0.9767945045166977,0.8565497185395787
307,0.9633004804120648,0.9767956339867999,0.8565526696706979
308,0.9013917091773562,0.9767967579517672,0.8565556064178801
309,0.9261552176712397,0.9767978764561756,0.8565585288975935
310,0.9385369719181814,0.9767989895440972,0.8565614372249901
311,1.0029220940022783,0.9768000972591081,0.8565643315139251
312,0.9509187261651231,0.976801199644295,0.8565672118769755
313,0.9633004804120648,0.9768022967422624,0.8565700784254582
314,0.9509187261651231,0.9768033885951395,0.8565729312694487
315,0.9954930414541133,0.9768044752445872,0.8565757705177981
316,0.9509187261651231,0.9768055567318046,0.8565785962781511
317,0.9187261651230747,0.9768066330975351,0.8565814086569633
318,0.9682531821108415,0.976807704382074,0.856584207759517
319,0.9979693923035016,0.9768087706252736,0.8565869936899391
320,0.9855876380565598,0.9768098318665502,0.8565897665512162
321,1.0053984448516666,0.97681088814489,0.8565925264452117
322,0.9831112872071717,0.9768119394988551,0.8565952734726805
323,1.0227329007973849,0.9768129859665894,0.856598007733285
324,0.9509187261651231,0.9768140275858244,0.8566007293256103
325,0.9781585855083949,0.9768150643938849,0.8566034383471788
326,0.9781585855083949,0.9768160964276947,0.8566061348944654
327,0.928631568520628,0.9768171237237825,0.8566088190629112
328,0.9880639889059483,0.9768181463182861,0.8566114909469384
329,0.9633004804120648,0.9768191642469592,0.8566141506399639
330,0.928631568520628,0.9768201775451759,0.8566167982344131
331,1.0177801990986084,0.9768211862479358,0.8566194338217331
332,0.9608241295626764,0.9768221903898693,0.8566220574924066
333,0.9434896736169581,0.9768231900052425,0.8566246693359645
334,0.9410133227675698,0.9768241851279624,0.8566272694409984
335,0.936060621068793,0.9768251757915813,0.8566298578951742
336,0.9459660244663465,0.9768261620293017,0.8566324347852435
337,0.9880639889059483,0.9768271438739811,0.8566350001970567
338,0.9682531821108415,0.9768281213581362,0.8566375542155741
339,0.9806349363577832,0.9768290945139485,0.8566400969248784
340,0.9657768312614532,0.976830063373267,0.8566426284081863
341,0.9335842702194048,0.9768310279676145,0.8566451487478592
342,0.993016690604725,0.9768319883281901,0.8566476580254158
343,1.037591005893715,0.9768329444858749,0.8566501563215416
344,0.9707295329602299,0.9768338964712353,0.8566526437161011
345,1.0276856024961618,0.9768348443145276,0.8566551202881478
346,1.0029220940022783,0.9768357880457016,0.8566575861159349
347,1.0128274973998317,0.9768367276944049,0.8566600412769259
348,0.9385369719181814,0.9768376632899867,0.8566624858478045
349,0.9905403397553366,0.9768385948615017,0.856664919904485
350,0.9756822346590065,0.9768395224377137,0.8566673435221218
351,0.9608241295626764,0.9768404460470994,0.8566697567751196
352,1.007874795701055,0.9768413657178527,0.8566721597371425
353,0.9558714278638999,0.9768422814778871,0.856674552481124
354,0.9533950770145114,0.9768431933548404,0.8566769350792758
355,0.9410133227675698,0.9768441013760772,0.8566793076030972
356,0.9410133227675698,0.9768450055686935,0.856681670123384
357,0.9484423753157347,0.976845905959519,0.8566840227102377
358,0.9434896736169581,0.9768468025751212,0.8566863654330736
359,0.9855876380565598,0.9768476954418082,0.8566886983606301
360,0.9533950770145114,0.9768485845856323,0.8566910215609768
361,0.9583477787132882,0.9768494700323928,0.8566933351015226
362,0.9385369719181814,0.9768503518076397,0.8566956390490246
363,0.9187261651230747,0.9768512299366764,0.8566979334695957
364,0.9781585855083949,0.9768521044445626,0.8567002184287124
365,1.00044574315289,0.9768529753561178,0.8567024939912231
366,0.9979693923035016,0.9768538426959239,0.8567047602213559
367,0.9459660244663465,0.9768547064883283,0.8567070171827256
368,0.9806349363577832,0.9768555667574463,0.8567092649383417
369,1.0053984448516666,0.976856423527165,0.8567115035506154
370,0.9509187261651231,0.9768572768211445,0.8567137330813677
371,0.9979693923035016,0.9768581266628225,0.8567159535918354
372,0.9732058838096181,0.9768589730754152,0.8567181651426792
373,0.9558714278638999,0.9768598160819214,0.8567203677939899
374,0.9756822346590065,0.9768606557051241,0.8567225616052958
375,0.9459660244663465,0.976861491967594,0.8567247466355691
376,0.9410133227675698,0.9768623248916909,0.8567269229432327
377,0.9311079193700165,0.9768631544995674,0.8567290905861669
378,0.9236788668218513,0.9768639808131708,0.8567312496217155
379,0.9880639889059483,0.9768648038542455,0.8567334001066927
380,0.9459660244663465,0.9768656236443352,0.8567355420973888
381,0.9533950770145114,0.976866440204786,0.8567376756495766
382,0.9905403397553366,0.9768672535567482,0.8567398008185179
383,0.9459660244663465,0.9768680637211785,0.8567419176589689
384,0.9459660244663465,0.9768688707188427,0.8567440262251865
385,0.9806349363577832,0.9768696745703174,0.856746126570934
386,1.0351146550443266,0.9768704752959929,0.8567482187494869
387,0.9657768312614532,0.9768712729160746,0.8567503028136387
388,0.9781585855083949,0.9768720674505857,0.8567523788157061
389,0.9831112872071717,0.9768728589193693,0.856754446807535
390,0.9583477787132882,0.9768736473420897,0.8567565068405056
391,0.9583477787132882,0.9768744327382358,0.8567585589655381
392,0.9385369719181814,0.976875215127122,0.8567606032330974
393,0.9261552176712397,0.9768759945278906,0.856762639693199
394,0.9831112872071717,0.9768767709595138,0.8567646683954138
395,0.9459660244663465,0.9768775444407954,0.8567666893888729
396,0.9608241295626764,0.9768783149903734,0.8567687027222732
397,0.9434896736169581,0.9768790826267207,0.8567707084438819
398,0.9385369719181814,0.9768798473681481,0.8567727066015416
399,0.9781585855083949,0.9768806092328057,0.8567746972426746
400,1.0128274973998317,0.9768813682386845,0.8567766804142884
401,0.936060621068793,0.9768821244036183,0.8567786561629799
402,0.9088207617255214,0.9768828777452858,0.8567806245349397
403,0.9806349363577832,0.9768836282812119,0.8567825855759575
404,0.9187261651230747,0.9768843760287697,0.8567845393314257
405,0.9905403397553366,0.9768851210051818,0.8567864858463443
406,0.9385369719181814,0.9768858632275225,0.8567884251653252
407,1.007874795701055,0.976886602712719,0.8567903573325962
408,0.9781585855083949,0.9768873394775536,0.8567922823920059
409,0.9608241295626764,0.9768880735386644,0.8567942003870269
410,0.9385369719181814,0.9768888049125475,0.8567961113607608
411,0.9509187261651231,0.9768895336155586,0.8567980153559419
412,0.9558714278638999,0.9768902596639143,0.8567999124149412
413,1.0053984448516666,0.9768909830736938,0.8568018025797706
414,0.9385369719181814,0.97689170386084,0.856803685892086
415,0.9682531821108415,0.9768924220411614,0.8568055623931926
416,0.9756822346590065,0.9768931376303335,0.8568074321240474
417,0.9410133227675698,0.9768938506439001,0.8568092951252634
418,0.9732058838096181,0.9768945610972748,0.8568111514371136
419,0.9657768312614532,0.9768952690057422,0.8568130010995341
420,0.9311079193700165,0.9768959743844597,0.8568148441521283
421,0.9880639889059483,0.9768966772484584,0.8568166806341699
422,0.9880639889059483,0.976897377612645,0.8568185105846069
423,1.00044574315289,0.9768980754918021,0.8568203340420646
424,0.9707295329602299,0.976898770900591,0.8568221510448495
425,0.9979693923035016,0.9768994638535516,0.8568239616309524
426,0.9880639889059483,0.9769001543651048,0.8568257658380516
427,1.007874795701055,0.9769008424495527,0.8568275637035168
428,0.9013917091773562,0.9769015281210807,0.8568293552644113
429,1.0252092516467732,0.9769022113937581,0.8568311405574965
430,0.9855876380565598,0.97690289228154,0.856832919619234
431,0.9385369719181814,0.9769035707982681,0.8568346924857893
432,0.9410133227675698,0.9769042469576714,0.8568364591930346
433,0.9434896736169581,0.9769049207733683,0.8568382197765521
434,0.9855876380565598,0.9769055922588672,0.8568399742716368
435,0.9484423753157347,0.9769062614275679,0.8568417227132997
436,0.9484423753157347,0.976906928292762,0.8568434651362704
437,0.906344410876133,0.9769075928676355,0.8568452015750001
438,0.9880639889059483,0.9769082551652682,0.856846932063665
439,0.9385369719181814,0.9769089151986359,0.8568486566361684
440,0.9459660244663465,0.976909572980611,0.8568503753261434
441,0.9806349363577832,0.9769102285239637,0.8568520881669567
442,0.936060621068793,0.9769108818413632,0.8568537951917101
443,0.9954930414541133,0.9769115329453782,0.8568554964332441
444,1.01530384824922,0.9769121818484787,0.8568571919241399
445,0.9533950770145114,0.9769128285630363,0.8568588816967225
446,1.0029220940022783,0.9769134731013254,0.856860565783063
447,1.0177801990986084,0.9769141154755244,0.8568622442149811
448,1.0128274973998317,0.9769147556977164,0.8568639170240482
449,0.9410133227675698,0.9769153937798902,0.8568655842415888
450,1.007874795701055,0.9769160297339416,0.8568672458986842
451,0.9855876380565598,0.9769166635716738,0.8568689020261744
452,0.936060621068793,0.9769172953047985,0.8568705526546598
453,0.9509187261651231,0.9769179249449369,0.856872197814505
454,0.9509187261651231,0.9769185525036208,0.8568738375358399
455,1.0029220940022783,0.9769191779922928,0.8568754718485627
456,0.9533950770145114,0.976919801422308,0.8568771007823421
457,0.9979693923035016,0.9769204228049345,0.8568787243666192
458,0.9781585855083949,0.9769210421513539,0.85688034263061
459,0.9781585855083949,0.9769216594726627,0.8568819556033078
460,0.9707295329602299,0.976922274779873,0.8568835633134853
461,0.9682531821108415,0.9769228880839133,0.8568851657896961
